season,game_id,team_id,team_abbreviation,player_id,player_name,potential_assists,matchup_assists,actual_assists,matchup_rows
2025,1022500020,1611661317,PHX,1642777,Monique Akoa Makani,0,2,2,9
2025,1022500020,1611661317,PHX,1628244,Sami Whitcomb,0,1,1,8
2025,1022500020,1611661317,PHX,1630149,Satou Sabally,0,1,2,9
2025,1022500020,1611661317,PHX,1642244,Sevgi Uzun,0,2,2,7
2025,1022500020,1611661328,SEA,202252,Alysha Clark,0,0,0,9
2025,1022500020,1611661328,SEA,1642798,Dominique Malonga,0,0,0,6
2025,1022500020,1611661328,SEA,204365,Erica Wheeler,0,3,3,9
2025,1022500020,1611661328,SEA,1629496,Ezi Magbegor,0,2,2,9
2025,1022500020,1611661328,SEA,1628931,Gabby Williams,0,2,2,9
2025,1022500020,1611661328,SEA,1628882,Lexie Brown,0,0,0,3
2025,1022500020,1611661328,SEA,1629574,Li Yueru,0,0,0,8
2025,1022500020,1611661328,SEA,203014,Nneka Ogwumike,0,0,0,9
2025,1022500020,1611661328,SEA,203400,Skylar Diggins,0,12,14,9
2025,1022500020,1611661328,SEA,1641660,Zia Cooke,0,0,0,7
2025,1022500021,1611661325,IND,1641648,Aliyah Boston,0,2,2,8
2025,1022500021,1611661325,IND,1642286,Caitlin Clark,0,9,10,8
2025,1022500021,1611661325,IND,203024,Damiris Dantas,0,1,1,6
2025,1022500021,1611661325,IND,201886,DeWanna Bonner,0,2,2,8
2025,1022500021,1611661325,IND,1628909,Kelsey Mitchell,0,4,4,8
2025,1022500021,1611661325,IND,1631086,Lexie Hull,0,0,0,7
2025,1022500021,1611661325,IND,203827,Natasha Howard,0,2,1,8
2025,1022500021,1611661325,IND,1629482,Sophie Cunningham,0,0,0,7
2025,1022500021,1611661313,NYL,1627668,Breanna Stewart,0,3,3,8
2025,1022500021,1611661313,NYL,1627673,Jonquel Jones,0,3,3,7
2025,1022500021,1611661313,NYL,1629568,Kennedy Burke,0,1,2,8
2025,1022500021,1611661313,NYL,1630142,Leonie Fiebich,0,0,0,7
2025,1022500021,1611661313,NYL,1629546,Marine Johannes,0,1,1,7
2025,1022500021,1611661313,NYL,204333,Natasha Cloud,0,4,6,8
2025,1022500021,1611661313,NYL,203822,Rebekah Gardner,0,0,0,7
2025,1022500021,1611661313,NYL,1629477,Sabrina Ionescu,0,4,4,8
2025,1022500022,1611661330,ATL,1628277,Allisha Gray,0,6,6,9
2025,1022500022,1611661330,ATL,1628280,Brionna Jones,0,2,2,9
2025,1022500022,1611661330,ATL,203398,Brittney Griner,0,1,1,9
2025,1022500022,1611661330,ATL,1630471,Maya Caldwell,0,2,2,9
2025,1022500022,1611661330,ATL,1631044,Naz Hillmon,0,0,0,5
2025,1022500022,1611661330,ATL,1628269,Nia Coffey,0,1,1,9
2025,1022500022,1611661330,ATL,1631009,Rhyne Howard,0,13,10,9
2025,1022500022,1611661330,ATL,1628278,Shatori Walker-Kimbrough,0,0,0,9
2025,1022500022,1611661330,ATL,1642804,Te-Hina Paopao,0,1,1,5
2025,1022500022,1611661321,DAL,1629481,Arike Ogunbowale,0,4,5,9
2025,1022500022,1611661321,DAL,1630096,DiJonai Carrington,0,0,1,8
2025,1022500022,1611661321,DAL,1630097,Kaila Charles,0,1,2,8
2025,1022500022,1611661321,DAL,1641652,Maddy Siegrist,0,0,0,8
2025,1022500022,1611661321,DAL,1628899,Myisha Hines-Allen,0,2,2,8
2025,1022500022,1611661321,DAL,1631019,NaLyssa Smith,0,0,0,9
2025,1022500022,1611661321,DAL,1642784,Paige Bueckers,0,6,5,9
2025,1022500022,1611661321,DAL,1629479,Teaira McCowan,0,0,0,8
2025,1022500022,1611661321,DAL,1630112,Tyasha Harris,0,2,2,8
2025,1022500023,1611661330,ATL,1628277,Allisha Gray,0,3,3,10
2025,1022500023,1611661330,ATL,1628280,Brionna Jones,0,1,1,10
2025,1022500023,1611661330,ATL,1630471,Maya Caldwell,0,6,6,10
2025,1022500023,1611661330,ATL,1631044,Naz Hillmon,0,3,3,11
2025,1022500023,1611661330,ATL,1628269,Nia Coffey,0,4,4,10
2025,1022500023,1611661330,ATL,1631009,Rhyne Howard,0,2,2,10
2025,1022500023,1611661330,ATL,1628278,Shatori Walker-Kimbrough,0,1,1,7
2025,1022500023,1611661330,ATL,1642814,Taylor Thierry,0,0,0,6
2025,1022500023,1611661323,CON,1642800,Aneesah Morrow,0,0,0,7
2025,1022500023,1611661323,CON,203829,Bria Hartley,0,1,1,8
2025,1022500023,1611661323,CON,203863,Haley Peters,0,0,0,4
2025,1022500023,1611661323,CON,1642292,Jacy Sheldon,0,2,2,8
2025,1022500023,1611661323,CON,1642773,Kariata Diaby,0,1,1,7
2025,1022500023,1611661323,CON,1629497,Marina Mabrey,0,4,4,7
2025,1022500023,1611661323,CON,1631135,Olivia Nelson-Ododa,0,0,0,7
2025,1022500023,1611661323,CON,1642796,Rayah Marshall,0,0,0,3
2025,1022500023,1611661323,CON,1641641,Robyn Parks,0,0,0,7
2025,1022500023,1611661323,CON,1642809,Saniya Rivers,0,4,3,7
2025,1022500023,1611661323,CON,202250,Tina Charles,0,3,3,7
2025,1022500024,1611661329,CHI,1642291,Angel Reese,0,4,4,9
2025,1022500024,1611661329,CHI,1628878,Ariel Atkins,0,6,5,8
2025,1022500024,1611661329,CHI,202664,Courtney Vandersloot,0,2,2,8
2025,1022500024,1611661329,CHI,204322,Elizabeth Williams,0,1,1,9
2025,1022500024,1611661329,CHI,1642289,Kamilla Cardoso,0,3,3,7
2025,1022500024,1611661329,CHI,1628915,Kia Nurse,0,0,0,8
2025,1022500024,1611661329,CHI,1630446,Michaela Onyenwere,0,1,1,6
2025,1022500024,1611661329,CHI,1627671,Rachel Banham,0,1,1,9
2025,1022500024,1611661329,CHI,204296,Rebecca Allen,0,0,0,9
2025,1022500024,1611661320,LAS,1628922,Azura Stevens,0,5,3,9
2025,1022500024,1611661320,LAS,204324,Dearica Hamby,0,10,8,9
2025,1022500024,1611661320,LAS,1628242,Emma Cannon,0,0,0,7
2025,1022500024,1611661320,LAS,1627700,Julie Allemand,0,1,1,9
2025,1022500024,1611661320,LAS,1628276,Kelsey Plum,0,9,8,9
2025,1022500024,1611661320,LAS,1642820,Liatu King,0,0,0,7
2025,1022500024,1611661320,LAS,1628920,Mercedes Russell,0,0,0,8
2025,1022500024,1611661320,LAS,203824,Odyssey Sims,0,2,3,9
2025,1022500024,1611661320,LAS,1642782,Sarah Ashlee Barker,0,1,1,9
2025,1022500025,1611661317,PHX,203826,Alyssa Thomas,0,6,5,10
2025,1022500025,1611661317,PHX,1629480,Kalani Brown,0,0,0,9
2025,1022500025,1611661317,PHX,1628957,Kathryn Westbeld,0,1,1,9
2025,1022500025,1611661317,PHX,1629490,Kitija Laksa,0,0,0,8
2025,1022500025,1611661317,PHX,1631118,Lexi Held,0,0,0,10
2025,1022500025,1611661317,PHX,1642777,Monique Akoa Makani,0,2,2,9
2025,1022500025,1611661317,PHX,1628244,Sami Whitcomb,0,3,4,10
2025,1022500025,1611661317,PHX,1630149,Satou Sabally,0,3,2,10
2025,1022500025,1611661317,PHX,1642244,Sevgi Uzun,0,1,1,7
2025,1022500025,1611661322,WAS,1642290,Aaliyah Edwards,0,1,1,9
2025,1022500025,1611661322,WAS,1628279,Brittney Sykes,0,6,5,9
2025,1022500025,1611661322,WAS,1631083,Emily Engstler,0,1,1,9
2025,1022500025,1611661322,WAS,1631141,Jade Melbourne,0,0,1,9
2025,1022500025,1611661322,WAS,1642792,Kiki Iriafen,0,0,0,9
2025,1022500025,1611661322,WAS,1642802,Lucy Olsen,0,0,0,7
2025,1022500025,1611661322,WAS,1631021,Sika Kone,0,0,0,9
2025,1022500025,1611661322,WAS,1642785,Sonia Citron,0,4,4,9
2025,1022500025,1611661322,WAS,203828,Stefanie Dolson,0,1,1,8
2025,1022500025,1611661322,WAS,1630134,Sug Sutton,0,2,3,9
2025,1022500026,1611661319,LVA,1628932,A'ja Wilson,0,4,4,7
2025,1022500026,1611661319,LVA,1642801,Aaliyah Nye,0,1,1,10
2025,1022500026,1611661319,LVA,203833,Chelsea Gray,0,3,3,7
2025,1022500026,1611661319,LVA,204325,Crystal Bradford,0,0,0,6
2025,1022500026,1611661319,LVA,1630389,Dana Evans,0,2,2,9
2025,1022500026,1611661319,LVA,1642295,Elizabeth Kitley,0,0,0,10
2025,1022500026,1611661319,LVA,1629498,Jackie Young,0,3,3,7
2025,1022500026,1611661319,LVA,204319,Jewell Loyd,0,2,3,9
2025,1022500026,1611661319,LVA,204329,Kiah Stokes,0,0,0,6
2025,1022500026,1611661319,LVA,1631006,Kierstan Bell,0,1,1,3
2025,1022500026,1611661319,LVA,1627676,Tiffany Mitchell,0,3,2,8
2025,1022500026,1611661328,SEA,202252,Alysha Clark,0,1,1,9
2025,1022500026,1611661328,SEA,1642798,Dominique Malonga,0,0,0,8
2025,1022500026,1611661328,SEA,204365,Erica Wheeler,0,5,7,11
2025,1022500026,1611661328,SEA,1629496,Ezi Magbegor,0,4,3,10
2025,1022500026,1611661328,SEA,1628931,Gabby Williams,0,5,5,10
2025,1022500026,1611661328,SEA,1628882,Lexie Brown,0,0,0,5
2025,1022500026,1611661328,SEA,1629574,Li Yueru,0,0,0,5
2025,1022500026,1611661328,SEA,203014,Nneka Ogwumike,0,8,6,10
2025,1022500026,1611661328,SEA,203400,Skylar Diggins,0,9,8,10
2025,1022500026,1611661328,SEA,1641660,Zia Cooke,0,1,2,8
2025,1022500027,1611661323,CON,1642800,Aneesah Morrow,0,0,0,7
2025,1022500027,1611661323,CON,203829,Bria Hartley,0,1,2,12
2025,1022500027,1611661323,CON,203863,Haley Peters,0,1,2,8
2025,1022500027,1611661323,CON,1642292,Jacy Sheldon,0,7,7,12
2025,1022500027,1611661323,CON,1642773,Kariata Diaby,0,0,0,8
2025,1022500027,1611661323,CON,1629497,Marina Mabrey,0,1,1,10
2025,1022500027,1611661323,CON,1631135,Olivia Nelson-Ododa,0,1,3,12
2025,1022500027,1611661323,CON,1642796,Rayah Marshall,0,0,0,6
2025,1022500027,1611661323,CON,1641641,Robyn Parks,0,0,0,5
2025,1022500027,1611661323,CON,1642809,Saniya Rivers,0,3,2,8
2025,1022500027,1611661323,CON,202250,Tina Charles,0,3,3,10
2025,1022500027,1611661321,DAL,1629481,Arike Ogunbowale,0,5,4,10
2025,1022500027,1611661321,DAL,1642793,Aziaha James,0,3,2,7
2025,1022500027,1611661321,DAL,1630096,DiJonai Carrington,0,0,0,9
2025,1022500027,1611661321,DAL,1642808,JJ Quinerly,0,0,0,5
2025,1022500027,1611661321,DAL,1630097,Kaila Charles,0,1,1,9
2025,1022500027,1611661321,DAL,1630143,Luisa Geiselsoder,0,0,0,5
2025,1022500027,1611661321,DAL,1641652,Maddy Siegrist,0,0,0,10
2025,1022500027,1611661321,DAL,1628899,Myisha Hines-Allen,0,3,3,9
2025,1022500027,1611661321,DAL,1631019,NaLyssa Smith,0,4,4,8
2025,1022500027,1611661321,DAL,1642784,Paige Bueckers,0,6,7,11
2025,1022500027,1611661321,DAL,1629479,Teaira McCowan,0,2,2,8
2025,1022500027,1611661321,DAL,1630112,Tyasha Harris,0,2,3,7
2025,1022500028,1611661331,GSV,1642304,Carla Leite,0,1,1,8
2025,1022500028,1611661331,GSV,1642767,Janelle Salaun,0,2,2,9
2025,1022500028,1611661331,GSV,1642210,Julie Vanloo,0,1,1,9
2025,1022500028,1611661331,GSV,1642324,Kate Martin,0,0,0,10
2025,1022500028,1611661331,GSV,203866,Kayla Thornton,0,0,0,9
2025,1022500028,1611661331,GSV,1642768,Kyara Linskens,0,0,0,9
2025,1022500028,1611661331,GSV,203855,Stephanie Talbot,0,1,2,11
2025,1022500028,1611661331,GSV,1627701,Temi Fagbenle,0,4,4,10
2025,1022500028,1611661331,GSV,1631007,Veronica Burton,0,5,6,10
2025,1022500028,1611661313,NYL,1627668,Breanna Stewart,0,4,3,9
2025,1022500028,1611661313,NYL,204330,Isabelle Harrison,0,2,2,7
2025,1022500028,1611661313,NYL,1642320,Jaylyn Sherrod,0,1,1,4
2025,1022500028,1611661313,NYL,1627673,Jonquel Jones,0,4,5,9
2025,1022500028,1611661313,NYL,1629568,Kennedy Burke,0,0,0,9
2025,1022500028,1611661313,NYL,1630142,Leonie Fiebich,0,1,1,9
2025,1022500028,1611661313,NYL,1629546,Marine Johannes,0,1,1,9
2025,1022500028,1611661313,NYL,1642301,Marquesha Davis,0,0,0,2
2025,1022500028,1611661313,NYL,204333,Natasha Cloud,0,10,10,9
2025,1022500028,1611661313,NYL,203822,Rebekah Gardner,0,1,1,9
2025,1022500028,1611661313,NYL,1629477,Sabrina Ionescu,0,6,6,9
2025,1022500029,1611661324,MIN,1629501,Alanna Smith,0,3,3,9
2025,1022500029,1611661324,MIN,1642293,Alissa Pili,0,0,0,5
2025,1022500029,1611661324,MIN,1629524,Bridget Carleton,0,0,1,9
2025,1022500029,1611661324,MIN,1627675,Courtney Williams,0,4,4,9
2025,1022500029,1611661324,MIN,1641649,Diamond Miller,0,0,0,6
2025,1022500029,1611661324,MIN,1629491,Jessica Shepard,0,1,1,9
2025,1022500029,1611661324,MIN,1628317,Karlie Samuelson,0,1,1,8
2025,1022500029,1611661324,MIN,203825,Kayla McBride,0,5,3,9
2025,1022500029,1611661324,MIN,1629483,Napheesa Collier,0,4,5,9
2025,1022500029,1611661324,MIN,1629567,Natisha Hiedeman,0,0,0,10
2025,1022500029,1611661328,SEA,202252,Alysha Clark,0,1,1,10
2025,1022500029,1611661328,SEA,1642798,Dominique Malonga,0,4,3,10
2025,1022500029,1611661328,SEA,204365,Erica Wheeler,0,4,3,9
2025,1022500029,1611661328,SEA,1629496,Ezi Magbegor,0,3,3,8
2025,1022500029,1611661328,SEA,1628931,Gabby Williams,0,6,6,10
2025,1022500029,1611661328,SEA,1628882,Lexie Brown,0,0,0,7
2025,1022500029,1611661328,SEA,1629574,Li Yueru,0,0,0,8
2025,1022500029,1611661328,SEA,203014,Nneka Ogwumike,0,0,1,8
2025,1022500029,1611661328,SEA,203400,Skylar Diggins,0,4,3,9
2025,1022500029,1611661328,SEA,1641660,Zia Cooke,0,0,0,6
2025,1022500030,1611661330,ATL,1628277,Allisha Gray,0,7,6,8
2025,1022500030,1611661330,ATL,1628280,Brionna Jones,0,3,3,10
2025,1022500030,1611661330,ATL,1630471,Maya Caldwell,0,3,3,9
2025,1022500030,1611661330,ATL,1631044,Naz Hillmon,0,4,3,10
2025,1022500030,1611661330,ATL,1628269,Nia Coffey,0,3,3,8
2025,1022500030,1611661330,ATL,1631009,Rhyne Howard,0,7,7,10
2025,1022500030,1611661330,ATL,1628278,Shatori Walker-Kimbrough,0,1,1,8
2025,1022500030,1611661330,ATL,1642814,Taylor Thierry,0,0,0,3
2025,1022500030,1611661330,ATL,1642804,Te-Hina Paopao,0,0,0,7
2025,1022500030,1611661320,LAS,1628922,Azura Stevens,0,1,1,8
2025,1022500030,1611661320,LAS,204324,Dearica Hamby,0,8,8,8
2025,1022500030,1611661320,LAS,1628242,Emma Cannon,0,1,1,7
2025,1022500030,1611661320,LAS,1627700,Julie Allemand,0,2,2,7
2025,1022500030,1611661320,LAS,1628276,Kelsey Plum,0,5,5,8
2025,1022500030,1611661320,LAS,1642820,Liatu King,0,0,0,6
2025,1022500030,1611661320,LAS,1628920,Mercedes Russell,0,1,1,5
2025,1022500030,1611661320,LAS,203824,Odyssey Sims,0,4,5,8
2025,1022500030,1611661320,LAS,1642288,Rickea Jackson,0,0,0,7
2025,1022500030,1611661320,LAS,1642782,Sarah Ashlee Barker,0,0,0,8
2025,1022500031,1611661329,CHI,1642291,Angel Reese,0,3,3,9
2025,1022500031,1611661329,CHI,1628878,Ariel Atkins,0,1,2,9
2025,1022500031,1611661329,CHI,202664,Courtney Vandersloot,0,10,11,9
2025,1022500031,1611661329,CHI,204322,Elizabeth Williams,0,1,1,9
2025,1022500031,1611661329,CHI,1642289,Kamilla Cardoso,0,4,4,9
2025,1022500031,1611661329,CHI,1628915,Kia Nurse,0,1,2,8
2025,1022500031,1611661329,CHI,1630446,Michaela Onyenwere,0,0,0,5
2025,1022500031,1611661329,CHI,1627671,Rachel Banham,0,1,1,8
2025,1022500031,1611661329,CHI,204296,Rebecca Allen,0,1,1,6
2025,1022500031,1611661317,PHX,203826,Alyssa Thomas,0,18,15,9
2025,1022500031,1611661317,PHX,1629480,Kalani Brown,0,0,0,9
2025,1022500031,1611661317,PHX,1628957,Kathryn Westbeld,0,1,1,8
2025,1022500031,1611661317,PHX,1629490,Kitija Laksa,0,1,1,9
2025,1022500031,1611661317,PHX,1631118,Lexi Held,0,0,0,9
2025,1022500031,1611661317,PHX,1642777,Monique Akoa Makani,0,2,2,8
2025,1022500031,1611661317,PHX,1628244,Sami Whitcomb,0,0,0,9
2025,1022500031,1611661317,PHX,1630149,Satou Sabally,0,3,3,9
2025,1022500031,1611661317,PHX,1642244,Sevgi Uzun,0,4,4,8
2025,1022500033,1611661331,GSV,1642304,Carla Leite,0,3,3,8
2025,1022500033,1611661331,GSV,1628508,Cecilia Zandalasini,0,2,2,8
2025,1022500033,1611661331,GSV,1642767,Janelle Salaun,0,3,3,9
2025,1022500033,1611661331,GSV,1642210,Julie Vanloo,0,8,8,8
2025,1022500033,1611661331,GSV,203866,Kayla Thornton,0,1,1,8
2025,1022500033,1611661331,GSV,1628881,Monique Billings,0,3,2,8
2025,1022500033,1611661331,GSV,203855,Stephanie Talbot,0,1,1,6
2025,1022500033,1611661331,GSV,1627701,Temi Fagbenle,0,0,0,8
2025,1022500033,1611661331,GSV,1631007,Veronica Burton,0,6,5,8
2025,1022500033,1611661313,NYL,1627668,Breanna Stewart,0,4,4,9
2025,1022500033,1611661313,NYL,204330,Isabelle Harrison,0,0,0,3
2025,1022500033,1611661313,NYL,1629568,Kennedy Burke,0,2,2,9
2025,1022500033,1611661313,NYL,1630142,Leonie Fiebich,0,1,1,9
2025,1022500033,1611661313,NYL,1629546,Marine Johannes,0,0,0,9
2025,1022500033,1611661313,NYL,1642301,Marquesha Davis,0,0,0,2
2025,1022500033,1611661313,NYL,204333,Natasha Cloud,0,3,5,9
2025,1022500033,1611661313,NYL,203822,Rebekah Gardner,0,1,1,6
2025,1022500033,1611661313,NYL,1629477,Sabrina Ionescu,0,5,4,9
2025,1022500034,1611661329,CHI,1642291,Angel Reese,0,6,5,9
2025,1022500034,1611661329,CHI,1628878,Ariel Atkins,0,7,6,9
2025,1022500034,1611661329,CHI,202664,Courtney Vandersloot,0,8,9,8
2025,1022500034,1611661329,CHI,204322,Elizabeth Williams,0,1,1,8
2025,1022500034,1611661329,CHI,1642817,Hailey Van Lith,0,0,0,8
2025,1022500034,1611661329,CHI,1642289,Kamilla Cardoso,0,2,1,8
2025,1022500034,1611661329,CHI,1628915,Kia Nurse,0,2,2,8
2025,1022500034,1611661329,CHI,1630446,Michaela Onyenwere,0,2,3,7
2025,1022500034,1611661329,CHI,1627671,Rachel Banham,0,0,0,6
2025,1022500034,1611661329,CHI,204296,Rebecca Allen,0,1,1,9
2025,1022500034,1611661321,DAL,1629481,Arike Ogunbowale,0,6,7,10
2025,1022500034,1611661321,DAL,1630096,DiJonai Carrington,0,0,0,10
2025,1022500034,1611661321,DAL,1642808,JJ Quinerly,0,0,0,6
2025,1022500034,1611661321,DAL,1630097,Kaila Charles,0,0,0,6
2025,1022500034,1611661321,DAL,1641652,Maddy Siegrist,0,0,0,9
2025,1022500034,1611661321,DAL,1628899,Myisha Hines-Allen,0,6,6,9
2025,1022500034,1611661321,DAL,1631019,NaLyssa Smith,0,0,0,7
2025,1022500034,1611661321,DAL,1642784,Paige Bueckers,0,9,8,9
2025,1022500034,1611661321,DAL,1629479,Teaira McCowan,0,1,2,9
2025,1022500035,1611661323,CON,1642800,Aneesah Morrow,0,0,0,5
2025,1022500035,1611661323,CON,203829,Bria Hartley,0,3,3,8
2025,1022500035,1611661323,CON,203863,Haley Peters,0,0,0,8
2025,1022500035,1611661323,CON,1642292,Jacy Sheldon,0,0,0,7
2025,1022500035,1611661323,CON,1629497,Marina Mabrey,0,6,5,9
2025,1022500035,1611661323,CON,1631135,Olivia Nelson-Ododa,0,0,0,8
2025,1022500035,1611661323,CON,1641641,Robyn Parks,0,2,2,4
2025,1022500035,1611661323,CON,1642809,Saniya Rivers,0,5,6,8
2025,1022500035,1611661323,CON,202250,Tina Charles,0,3,3,9
2025,1022500035,1611661325,IND,1641648,Aliyah Boston,0,8,8,8
2025,1022500035,1611661325,IND,1629488,Brianna Turner,0,0,0,5
2025,1022500035,1611661325,IND,203024,Damiris Dantas,0,0,0,8
2025,1022500035,1611661325,IND,201886,DeWanna Bonner,0,1,1,9
2025,1022500035,1611661325,IND,1628909,Kelsey Mitchell,0,5,5,9
2025,1022500035,1611661325,IND,1631086,Lexie Hull,0,0,1,8
2025,1022500035,1611661325,IND,203827,Natasha Howard,0,2,1,8
2025,1022500035,1611661325,IND,1629482,Sophie Cunningham,0,2,2,9
2025,1022500035,1611661325,IND,202641,Sydney Colson,0,2,2,7
2025,1022500036,1611661313,NYL,1627668,Breanna Stewart,0,8,7,10
2025,1022500036,1611661313,NYL,204330,Isabelle Harrison,0,0,0,8
2025,1022500036,1611661313,NYL,1642320,Jaylyn Sherrod,0,0,0,4
2025,1022500036,1611661313,NYL,1627673,Jonquel Jones,0,2,3,9
2025,1022500036,1611661313,NYL,1629568,Kennedy Burke,0,2,2,10
2025,1022500036,1611661313,NYL,1630142,Leonie Fiebich,0,1,1,9
2025,1022500036,1611661313,NYL,1629546,Marine Johannes,0,1,1,9
2025,1022500036,1611661313,NYL,1642301,Marquesha Davis,0,1,1,4
2025,1022500036,1611661313,NYL,204333,Natasha Cloud,0,4,3,9
2025,1022500036,1611661313,NYL,203822,Rebekah Gardner,0,0,0,9
2025,1022500036,1611661313,NYL,1629477,Sabrina Ionescu,0,6,5,10
2025,1022500036,1611661322,WAS,1642290,Aaliyah Edwards,0,1,1,10
2025,1022500036,1611661322,WAS,1628279,Brittney Sykes,0,2,3,9
2025,1022500036,1611661322,WAS,1631083,Emily Engstler,0,2,1,9
2025,1022500036,1611661322,WAS,1631141,Jade Melbourne,0,0,0,7
2025,1022500036,1611661322,WAS,1642792,Kiki Iriafen,0,2,2,10
2025,1022500036,1611661322,WAS,1642802,Lucy Olsen,0,1,2,9
2025,1022500036,1611661322,WAS,1631022,Shakira Austin,0,0,0,7
2025,1022500036,1611661322,WAS,1642785,Sonia Citron,0,0,0,9
2025,1022500036,1611661322,WAS,203828,Stefanie Dolson,0,1,1,9
2025,1022500036,1611661322,WAS,1630134,Sug Sutton,0,3,3,10
2025,1022500037,1611661320,LAS,1628922,Azura Stevens,0,1,1,9
2025,1022500037,1611661320,LAS,204324,Dearica Hamby,0,7,6,9
2025,1022500037,1611661320,LAS,1628242,Emma Cannon,0,0,0,9
2025,1022500037,1611661320,LAS,1627700,Julie Allemand,0,3,4,8
2025,1022500037,1611661320,LAS,1628276,Kelsey Plum,0,2,3,9
2025,1022500037,1611661320,LAS,1642820,Liatu King,0,0,0,6
2025,1022500037,1611661320,LAS,1628920,Mercedes Russell,0,2,2,8
2025,1022500037,1611661320,LAS,203824,Odyssey Sims,0,2,2,9
2025,1022500037,1611661320,LAS,1642782,Sarah Ashlee Barker,0,0,0,9
2025,1022500037,1611661319,LVA,1628932,A'ja Wilson,0,9,6,9
2025,1022500037,1611661319,LVA,1642801,Aaliyah Nye,0,0,0,8
2025,1022500037,1611661319,LVA,203833,Chelsea Gray,0,3,4,8
2025,1022500037,1611661319,LVA,1630389,Dana Evans,0,3,2,6
2025,1022500037,1611661319,LVA,1642295,Elizabeth Kitley,0,0,0,8
2025,1022500037,1611661319,LVA,1629498,Jackie Young,0,3,3,8
2025,1022500037,1611661319,LVA,204319,Jewell Loyd,0,4,4,9
2025,1022500037,1611661319,LVA,204329,Kiah Stokes,0,2,1,8
2025,1022500037,1611661319,LVA,1627676,Tiffany Mitchell,0,3,2,8
2025,1022500038,1611661324,MIN,1629501,Alanna Smith,0,0,0,9
2025,1022500038,1611661324,MIN,1642293,Alissa Pili,0,0,0,8
2025,1022500038,1611661324,MIN,1629524,Bridget Carleton,0,2,2,9
2025,1022500038,1611661324,MIN,1627675,Courtney Williams,0,7,7,9
2025,1022500038,1611661324,MIN,1641649,Diamond Miller,0,0,0,6
2025,1022500038,1611661324,MIN,1629491,Jessica Shepard,0,2,2,9
2025,1022500038,1611661324,MIN,1628317,Karlie Samuelson,0,1,1,9
2025,1022500038,1611661324,MIN,203825,Kayla McBride,0,4,4,9
2025,1022500038,1611661324,MIN,1642763,Marième Badiane,0,0,0,5
2025,1022500038,1611661324,MIN,1629567,Natisha Hiedeman,0,2,2,9
2025,1022500038,1611661317,PHX,1629480,Kalani Brown,0,1,1,10
2025,1022500038,1611661317,PHX,1628957,Kathryn Westbeld,0,0,0,9
2025,1022500038,1611661317,PHX,1629490,Kitija Laksa,0,2,3,8
2025,1022500038,1611661317,PHX,1631118,Lexi Held,0,2,1,8
2025,1022500038,1611661317,PHX,1642777,Monique Akoa Makani,0,4,4,9
2025,1022500038,1611661317,PHX,1642774,Murjanatu Musa,0,2,1,9
2025,1022500038,1611661317,PHX,1628244,Sami Whitcomb,0,5,6,8
2025,1022500038,1611661317,PHX,1630149,Satou Sabally,0,4,4,9
2025,1022500038,1611661317,PHX,1642244,Sevgi Uzun,0,1,1,8
2025,1022500039,1611661330,ATL,1628277,Allisha Gray,0,2,2,9
2025,1022500039,1611661330,ATL,1628280,Brionna Jones,0,2,2,9
2025,1022500039,1611661330,ATL,203398,Brittney Griner,0,2,1,9
2025,1022500039,1611661330,ATL,1630471,Maya Caldwell,0,1,1,8
2025,1022500039,1611661330,ATL,1631044,Naz Hillmon,0,4,2,9
2025,1022500039,1611661330,ATL,1628269,Nia Coffey,0,2,2,9
2025,1022500039,1611661330,ATL,1631009,Rhyne Howard,0,6,5,9
2025,1022500039,1611661330,ATL,1628278,Shatori Walker-Kimbrough,0,2,2,7
2025,1022500039,1611661330,ATL,1642804,Te-Hina Paopao,0,1,1,9
2025,1022500039,1611661328,SEA,1642798,Dominique Malonga,0,0,0,8
2025,1022500039,1611661328,SEA,204365,Erica Wheeler,0,5,5,9
